step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
353,PAYMENT,3978.03,C1993210997,0.0,0.0,M1027592723,0.0,0.0,0
187,CASH_OUT,237051.18,C941857223,20356.0,0.0,C2069339406,1275230.68,1512281.86,0
283,CASH_OUT,200469.8,C1191246120,0.0,0.0,C97353430,3857708.53,4058178.33,0
250,PAYMENT,6979.84,C1858181781,0.0,0.0,M864980883,0.0,0.0,0
34,CASH_IN,406638.46,C1461078231,20990.0,427628.46,C18791753,0.0,0.0,0
154,CASH_OUT,21495.73,C1092718867,90513.0,69017.27,C3499771,252605.0,0.0,0
258,CASH_IN,262381.86,C874419237,8041513.59,8303895.45,C998865016,329273.56,66891.7,0
686,PAYMENT,17992.41,C1690426152,0.0,0.0,M1877190757,0.0,0.0,0
14,CASH_OUT,87266.88,C460062056,8178.0,0.0,C666175161,852.0,2745945.8,0
204,PAYMENT,2889.37,C477918802,63372.01,60482.64,M238091837,0.0,0.0,0
254,CASH_IN,92669.53,C1280002055,1747593.78,1840263.31,C1205266297,3629242.99,3536573.47,0
136,CASH_OUT,31385.47,C594427371,10382.0,0.0,C1531387488,167735.57,199121.04,0
373,CASH_OUT,139879.81,C876499411,0.0,0.0,C300579689,322375.63,462255.45,0
34,PAYMENT,27723.99,C111658848,78261.0,50537.01,M1835522279,0.0,0.0,0
372,PAYMENT,7899.81,C1978096950,418398.0,410498.19,M1369452407,0.0,0.0,0
234,PAYMENT,1303.84,C1674712663,0.0,0.0,M1597417529,0.0,0.0,0
570,TRANSFER,181056.32,C178877304,0.0,0.0,C1151194980,1303012.23,1484068.54,0
596,CASH_IN,22122.84,C1653929841,612647.66,634770.5,C997770153,138758.9,116636.06,0
306,TRANSFER,1730194.59,C1220257501,0.0,0.0,C1398453045,3471828.38,5202022.97,0
237,CASH_IN,63968.54,C1877170464,7572.0,71540.54,C1362321273,0.0,0.0,0
249,CASH_IN,139551.84,C2048727311,2401812.85,2541364.7,C139075854,212694.33,73142.49,0
383,CASH_IN,180824.02,C278480769,9226679.82,9407503.84,C1059851288,354936.43,174112.41,0
205,CASH_OUT,100715.64,C851629254,0.0,0.0,C1841068897,609587.31,710302.95,0
153,PAYMENT,10942.23,C1172189277,244364.0,233421.77,M545558520,0.0,0.0,0
161,TRANSFER,1155588.83,C484321795,0.0,0.0,C1848883406,2135878.09,3291466.93,0
130,CASH_OUT,412447.4,C762257683,25345.0,0.0,C374195921,307196.0,719643.4,0
259,CASH_IN,270869.3,C1149780754,0.0,270869.3,C1070611449,1015593.51,744724.21,0
302,PAYMENT,10993.47,C1403663215,112733.54,101740.07,M1371328897,0.0,0.0,0
306,CASH_IN,288248.39,C1197370072,12967.0,301215.39,C342088146,1523963.52,1235715.14,0
13,CASH_OUT,38770.22,C1861204561,22822.0,0.0,C722844186,62863.29,101633.51,0
308,PAYMENT,784.42,C1440268030,124831.32,124046.91,M1728251605,0.0,0.0,0
279,PAYMENT,6445.05,C196415905,82832.0,76386.95,M1167450609,0.0,0.0,0
187,CASH_IN,162172.47,C2001462345,1401000.58,1563173.05,C695310326,721887.55,559715.09,0
186,CASH_OUT,100381.67,C2082669766,246.0,0.0,C1378378489,834710.87,935092.54,0
44,PAYMENT,3619.75,C410809744,14834.0,11214.25,M1153007879,0.0,0.0,0
184,PAYMENT,3931.5,C1349726366,0.0,0.0,M77870270,0.0,0.0,0
161,PAYMENT,22886.49,C1861514819,131331.72,108445.23,M1524693507,0.0,0.0,0
398,CASH_IN,200173.87,C136516594,51392.0,251565.87,C377866230,862380.63,662206.76,0
161,CASH_OUT,217928.44,C1574038326,17.0,0.0,C1148222632,87517.85,305446.28,0
305,PAYMENT,7146.31,C336725970,100649.0,93502.69,M1117949627,0.0,0.0,0
402,PAYMENT,9455.8,C1169115785,32535.39,23079.59,M1678920776,0.0,0.0,0
285,PAYMENT,9665.17,C280988966,0.0,0.0,M1519723187,0.0,0.0,0
378,CASH_OUT,191317.1,C908287807,3556.0,0.0,C1203199231,34490.4,225807.5,0
20,CASH_OUT,174315.27,C212717603,15391.0,0.0,C1739910401,161916.13,336231.4,0
302,CASH_OUT,117066.69,C1694492392,0.0,0.0,C538692095,1081268.83,1198335.52,0
131,TRANSFER,143884.8,C1680312122,0.0,0.0,C1016036876,147653.71,291538.52,0
177,CASH_IN,13453.09,C275589804,20901.0,34354.09,C1542018554,879022.99,865569.91,0
354,TRANSFER,1073598.94,C1630585531,92921.0,0.0,C387383669,699601.33,1773200.27,0
180,TRANSFER,1156118.69,C1279769995,7171.1,0.0,C803330617,5416006.54,6572125.23,0
690,CASH_OUT,239592.4,C817890308,14216.0,0.0,C1843945304,2620591.58,2860183.98,0
237,PAYMENT,6079.81,C746289681,38079.88,32000.08,M1744780016,0.0,0.0,0
33,CASH_IN,70919.85,C710928137,1169689.16,1240609.02,C1638772938,162381.6,91461.75,0
259,CASH_OUT,106582.72,C1126278064,35707.0,0.0,C1815069648,657409.53,763992.24,0
35,CASH_OUT,139958.28,C1748916063,14930.0,0.0,C1815014463,0.0,46400.16,0
19,PAYMENT,18886.82,C1695762765,57769.0,38882.18,M1667771232,0.0,0.0,0
257,PAYMENT,14369.32,C429350140,0.0,0.0,M1122097243,0.0,0.0,0
326,CASH_IN,113173.05,C1014883481,1395.0,114568.05,C1682605680,0.0,0.0,0
324,CASH_OUT,399080.67,C130371972,4576.0,0.0,C1777344894,0.0,399080.67,0
369,PAYMENT,4914.76,C408582507,24888.0,19973.24,M19203408,0.0,0.0,0
145,TRANSFER,998046.06,C657120427,0.0,0.0,C1349332573,2880105.27,3878151.33,0
257,CASH_IN,117404.23,C1354852693,179782.0,297186.23,C61170220,194526.36,77122.13,0
163,CASH_OUT,54699.93,C946318586,0.0,0.0,C545660061,852753.58,907453.52,0
20,CASH_OUT,43254.8,C201035472,22115.0,0.0,C59082599,0.0,43254.8,0
153,CASH_OUT,130060.93,C910623940,42351.0,0.0,C1814170181,161928.86,291989.79,0
183,CASH_IN,72866.92,C1330768869,2129679.98,2202546.9,C1199596108,3332627.46,3259760.54,0
34,CASH_IN,286959.48,C881988981,5251035.91,5537995.39,C90620772,2311840.49,2024881.01,0
226,PAYMENT,19205.31,C1608030914,0.0,0.0,M676260813,0.0,0.0,0
235,CASH_OUT,77486.21,C1064076648,0.0,0.0,C1306419104,148902.53,226388.73,0
20,CASH_OUT,412440.23,C640323486,21586.0,0.0,C1954661751,0.0,412440.23,0
230,CASH_OUT,279982.16,C1746757304,0.0,0.0,C1106297772,5012429.43,5292411.59,0
372,PAYMENT,2064.72,C2094453594,0.0,0.0,M917981178,0.0,0.0,0
403,CASH_OUT,11613.76,C357882069,0.0,0.0,C19953878,1439469.12,1451082.88,0
378,PAYMENT,5023.1,C1557706868,36464.0,31440.9,M1915409650,0.0,0.0,0
36,CASH_IN,243252.01,C626858057,19855.0,263107.01,C1446237952,7042333.42,6799081.41,0
261,PAYMENT,3880.27,C677656038,0.0,0.0,M1145265091,0.0,0.0,0
212,CASH_IN,48591.48,C1020028611,2689849.36,2738440.84,C1275645968,301520.61,252929.13,0
307,CASH_OUT,35053.2,C1807077055,32246.0,0.0,C87314559,3498513.63,3533566.83,0
139,CASH_OUT,202145.71,C1906769076,39371.0,0.0,C1035206597,1527211.34,1729357.05,0
429,PAYMENT,3144.82,C1735175902,21438.0,18293.18,M1304636183,0.0,0.0,0
275,PAYMENT,2136.99,C1121930411,0.0,0.0,M1157955831,0.0,0.0,0
308,PAYMENT,21021.91,C861559253,607702.0,586680.09,M890995021,0.0,0.0,0
18,CASH_OUT,77097.37,C1897613341,0.0,0.0,C1210872152,898974.8,976072.16,0
211,PAYMENT,9114.56,C1507999205,123181.02,114066.45,M767028552,0.0,0.0,0
349,CASH_OUT,160561.68,C723567482,0.0,0.0,C263683123,975527.13,1136088.81,0
358,CASH_IN,3971.53,C76706084,8257687.99,8261659.53,C639390584,637702.28,633730.75,0
393,CASH_IN,194626.42,C412514939,5230954.22,5425580.64,C181403908,5552828.57,5358202.15,0
402,PAYMENT,13123.64,C808492215,0.0,0.0,M778554938,0.0,0.0,0
180,PAYMENT,11595.99,C136700652,91117.62,79521.63,M1713103246,0.0,0.0,0
306,CASH_OUT,125670.26,C886444323,106572.0,0.0,C915299533,3201.81,128872.07,0
274,PAYMENT,8504.33,C1524805899,46.0,0.0,M1687834985,0.0,0.0,0
226,CASH_OUT,627412.53,C170709822,0.0,0.0,C811969419,1628543.71,2255956.24,0
274,PAYMENT,1156.02,C1899190367,861.0,0.0,M1270027618,0.0,0.0,0
43,CASH_OUT,341603.45,C441403541,176309.0,0.0,C1261563610,229266.99,570870.44,0
139,CASH_OUT,34025.88,C705083650,0.0,0.0,C46654606,523163.05,557188.92,0
135,CASH_OUT,166239.92,C1962434693,28767.0,0.0,C2111703679,560309.54,726549.45,0
378,CASH_OUT,43578.71,C91361492,0.0,0.0,C1454271173,668664.06,712242.77,0
371,CASH_OUT,42519.63,C363304875,0.0,0.0,C601773938,279982.41,322502.04,0
154,TRANSFER,460257.94,C600143532,0.0,0.0,C1178388156,7898783.54,8359041.48,0
359,CASH_IN,58021.64,C387367006,3128981.94,3187003.57,C652413398,2053593.05,1995571.41,0
637,CASH_OUT,340552.63,C1454458852,20084.0,0.0,C977900913,2065011.07,2405563.71,0
212,CASH_OUT,47319.77,C1403685183,543009.0,495689.23,C306603263,273903.46,321223.23,0
192,CASH_OUT,373378.17,C1301279664,0.0,0.0,C283790535,473700.87,847079.04,0
308,CASH_IN,449974.86,C111578529,3559699.35,4009674.22,C655142267,581144.06,131169.2,0
234,PAYMENT,12055.0,C490521554,30793.0,18738.0,M665212724,0.0,0.0,0
165,TRANSFER,167995.91,C383870253,0.0,0.0,C212778231,1444252.28,1612248.19,0
154,CASH_IN,60765.67,C345102230,2223315.15,2284080.82,C1973568761,883498.45,822732.78,0
232,PAYMENT,5249.26,C721779766,0.0,0.0,M1324707131,0.0,0.0,0
380,PAYMENT,5556.42,C321155958,364499.58,358943.16,M1410553422,0.0,0.0,0
159,CASH_OUT,300379.18,C861203286,363175.82,62796.64,C1155468628,334924.64,635303.82,0
278,TRANSFER,637128.88,C1395904186,0.0,0.0,C717774401,6904360.29,7541489.17,0
297,CASH_OUT,135118.65,C984686111,129794.0,0.0,C1569852988,11969768.65,13604751.03,0
305,PAYMENT,15329.27,C123982375,0.0,0.0,M160785516,0.0,0.0,0
135,CASH_OUT,361772.88,C287103626,78002.0,0.0,C2055017829,440010.02,1580841.85,0
210,PAYMENT,8287.94,C188867728,0.0,0.0,M337311233,0.0,0.0,0
592,PAYMENT,18985.34,C1658333099,21379.0,2393.66,M1255490686,0.0,0.0,0
306,CASH_OUT,131852.25,C712813492,51355.0,0.0,C822685582,518408.9,650261.15,0
207,TRANSFER,827307.81,C1220802831,0.0,0.0,C1533703399,15396837.62,16224145.44,0
132,CASH_OUT,59864.85,C254261224,103446.0,43581.15,C2030523253,0.0,59864.85,0
43,CASH_OUT,2903.42,C1405702017,21511.0,18607.58,C859823237,140330.45,143233.88,0
384,PAYMENT,90.65,C726125956,20931.0,20840.35,M365289504,0.0,0.0,0
142,CASH_OUT,39256.0,C1657000465,0.0,0.0,C506142753,448841.39,488097.39,0
524,CASH_OUT,28651.67,C1843898652,104.0,0.0,C409995057,0.0,28651.67,0
356,CASH_IN,215436.21,C1708406485,5847412.17,6062848.38,C725771481,9894818.26,9679382.05,0
185,CASH_IN,384303.25,C1661427608,9808878.77,10193182.02,C573447797,484852.18,100548.93,0
540,CASH_IN,6656.57,C1349760278,9044.0,15700.57,C648317433,1953104.01,1946447.44,0
180,CASH_OUT,149626.22,C713805085,0.0,0.0,C566946499,189904.24,339530.46,0
11,PAYMENT,2890.06,C9476369,0.0,0.0,M817674233,0.0,0.0,0
306,PAYMENT,35512.2,C1319532078,271032.17,235519.97,M912119915,0.0,0.0,0
331,CASH_IN,92870.79,C94922654,9731024.16,9823894.95,C588450733,214165.1,121294.31,0
187,PAYMENT,1715.04,C806344317,5400.0,3684.96,M214604888,0.0,0.0,0
188,CASH_OUT,2751.87,C1673425777,0.0,0.0,C705427626,1251153.67,1253905.54,0
18,CASH_OUT,115846.68,C590093336,0.0,0.0,C244095956,4064546.63,4180393.31,0
226,CASH_OUT,474283.81,C1756295711,12.0,0.0,C1720823512,41267.34,515551.15,0
129,PAYMENT,20111.03,C1137346899,0.0,0.0,M712284486,0.0,0.0,0
331,CASH_IN,24130.6,C53536867,3138057.25,3162187.86,C1998723335,109529.3,85398.7,0
16,CASH_OUT,196271.42,C549673654,0.0,0.0,C772938331,434924.63,631196.05,0
228,CASH_OUT,291198.24,C1538351865,201960.0,0.0,C1502968130,1537428.57,1828626.81,0
401,TRANSFER,1301544.73,C1163012782,0.0,0.0,C1108051030,6477387.84,7778932.58,0
229,PAYMENT,20250.12,C794308635,0.0,0.0,M1142568476,0.0,0.0,0
185,CASH_IN,143152.02,C830604493,305815.0,448967.02,C845786722,3791170.12,3648018.1,0
43,TRANSFER,221488.46,C1167119334,20092.0,0.0,C318346668,39835.96,261324.42,0
162,CASH_OUT,179246.75,C535226688,0.0,0.0,C508143243,269246.2,448492.95,0
233,TRANSFER,297508.98,C110942894,0.0,0.0,C676230254,790415.62,1087924.6,0
12,PAYMENT,20634.76,C1072416654,0.0,0.0,M1901264683,0.0,0.0,0
375,PAYMENT,6383.08,C998016962,55150.0,48766.92,M122939681,0.0,0.0,0
276,CASH_IN,163947.04,C1551145513,6407411.48,6571358.52,C135473289,672946.54,508999.5,0
227,CASH_IN,110041.88,C800679564,2189652.21,2299694.09,C983540208,279455.79,145722.57,0
398,CASH_OUT,292350.58,C1739668870,216547.0,0.0,C1567766754,1148775.24,1441125.82,0
399,CASH_OUT,40500.91,C2082019653,167766.0,127265.09,C1494954971,2394134.61,2434635.52,0
305,CASH_OUT,96136.8,C1860048264,11260.0,0.0,C1334731301,233190.36,329327.16,0
10,PAYMENT,5566.22,C104262839,1401422.84,1395856.62,M1000499551,0.0,0.0,0
274,PAYMENT,5083.44,C2008314475,1635.0,0.0,M274345846,0.0,0.0,0
384,CASH_OUT,95853.8,C806107977,0.0,0.0,C1120787281,231807.18,327660.99,0
306,CASH_OUT,392362.32,C1400635529,0.0,0.0,C1624832288,1589442.67,1981804.98,0
275,CASH_OUT,183045.01,C1847894107,0.0,0.0,C671508071,303495.79,486540.8,0
14,TRANSFER,36294.08,C898103861,0.0,0.0,C702189118,118778.84,155072.92,0
229,PAYMENT,6630.4,C1067791550,103631.0,97000.6,M965535365,0.0,0.0,0
297,PAYMENT,2756.76,C975255646,245341.0,242584.24,M1240913409,0.0,0.0,0
8,DEBIT,1820.44,C849051351,134043.0,132222.56,C1623014027,376922.09,378742.53,0
324,CASH_OUT,420634.69,C348049471,0.0,0.0,C1342002319,889034.7,1309669.39,0
38,CASH_OUT,170632.39,C1781354577,0.0,0.0,C1691615234,355365.79,525998.18,0
260,PAYMENT,14626.16,C937575671,73910.0,59283.84,M1091110282,0.0,0.0,0
691,PAYMENT,6990.1,C1358604546,14799.0,7808.9,M1695368313,0.0,0.0,0
352,CASH_IN,286990.35,C566889943,6709097.99,6996088.34,C383464356,840218.33,553227.98,0
187,TRANSFER,156352.27,C1007377101,0.0,0.0,C913978701,496800.56,653152.83,0
137,PAYMENT,7987.5,C1888919513,0.0,0.0,M1312472907,0.0,0.0,0
179,TRANSFER,230884.15,C690657973,0.0,0.0,C682730605,375083.96,605968.1,0
227,CASH_IN,353243.45,C1924529932,1758563.88,2111807.33,C1710924877,414667.68,61424.24,0
514,CASH_OUT,5362.35,C1389725080,0.0,0.0,C1807379169,310322.69,315685.03,0
522,CASH_OUT,343692.12,C550311168,138492.0,0.0,C246898742,55587.35,399279.47,0
234,PAYMENT,11119.86,C1370940842,89720.39,78600.53,M737614311,0.0,0.0,0
13,PAYMENT,12179.6,C342381192,31420.0,19240.4,M1053159448,0.0,0.0,0
209,TRANSFER,2841.09,C74611461,0.0,0.0,C631073451,7832295.85,7835136.94,0
274,CASH_IN,207810.2,C320607184,90153.0,297963.2,C1821443582,0.0,0.0,0
396,CASH_OUT,107994.25,C805104343,0.0,0.0,C310551776,404118.58,512112.83,0
330,PAYMENT,12670.52,C1639230374,0.0,0.0,M983065854,0.0,0.0,0
41,CASH_IN,15275.78,C1389663771,290493.0,305768.78,C1787458705,2212946.59,2197670.81,0
207,CASH_OUT,294440.21,C17672706,41667.0,0.0,C864179040,234505.34,528945.55,0
18,PAYMENT,15923.53,C274943520,0.0,0.0,M1794726193,0.0,0.0,0
202,CASH_OUT,265332.3,C121365899,17439.32,0.0,C995579144,1203021.55,1468353.85,0
254,CASH_IN,19066.22,C639786304,69138.38,88204.6,C177322504,1565041.88,1545975.66,0
12,CASH_OUT,29119.95,C1726880594,0.0,0.0,C648198000,15419255.25,15672876.53,0
573,CASH_OUT,46520.62,C1424676207,20756.51,0.0,C479735752,2697207.11,2743727.73,0
277,CASH_OUT,294724.9,C1037949728,0.0,0.0,C2137379652,536595.32,831320.21,0
162,PAYMENT,35836.8,C1185072087,6019.0,0.0,M1927850711,0.0,0.0,0
226,CASH_IN,101780.8,C955768939,43761.0,145541.8,C847840897,921038.97,819258.16,0
546,PAYMENT,10285.33,C865225561,44049.0,33763.67,M1957303079,0.0,0.0,0
203,PAYMENT,4283.55,C2057077391,362869.48,358585.93,M618693731,0.0,0.0,0
582,CASH_OUT,243636.23,C908556029,0.0,0.0,C1354936099,901162.28,1144798.51,0
201,TRANSFER,1319438.38,C1935578799,0.0,0.0,C2123417343,1750796.41,3070234.79,0
21,CASH_OUT,158297.47,C1074499720,4418.63,0.0,C2004653597,4869128.02,5027425.49,0
587,PAYMENT,21351.38,C799663460,0.0,0.0,M429553214,0.0,0.0,0
208,CASH_OUT,22749.02,C1652623657,1565.0,0.0,C1966484940,543185.96,565934.98,0
325,PAYMENT,399.48,C1063177406,0.0,0.0,M456858505,0.0,0.0,0
545,CASH_IN,88678.62,C1508866455,1294046.4,1382725.01,C472343747,427368.84,338690.23,0
21,CASH_IN,71321.41,C1450869139,80717.0,152038.41,C1426745518,806083.76,734762.35,0
231,CASH_IN,156896.07,C1705826764,15164260.28,15321156.35,C1702778188,2845307.63,2688411.56,0
19,TRANSFER,562780.65,C1354246321,2098.0,0.0,C569675628,691078.34,1253858.99,0
182,PAYMENT,31878.8,C1285307545,258.0,0.0,M2135864656,0.0,0.0,0
394,CASH_OUT,415583.47,C1986279962,0.0,0.0,C2030143257,4148840.29,4564423.76,0
546,CASH_IN,58897.09,C755638899,5778896.25,5837793.34,C251043626,6553391.38,6494494.29,0
19,PAYMENT,16319.01,C2122307328,148396.09,132077.07,M733288235,0.0,0.0,0
237,PAYMENT,14037.34,C1380953845,15411.69,1374.34,M874695317,0.0,0.0,0
330,CASH_OUT,125892.95,C1906028598,0.0,0.0,C883442166,494248.07,620141.02,0
260,CASH_OUT,310269.73,C731607041,0.0,0.0,C516062831,725444.5,1035714.23,0
185,PAYMENT,1519.67,C575192708,355737.0,354217.33,M1487058543,0.0,0.0,0
186,CASH_IN,55832.16,C149347171,20399.0,76231.16,C801843689,407790.11,351957.95,0
45,CASH_OUT,51555.61,C1301010852,56794.0,5238.39,C113185047,265681.75,317237.36,0
327,TRANSFER,524863.44,C523152517,0.0,0.0,C852988548,1700189.85,2225053.29,0
18,PAYMENT,13485.08,C1469762121,920020.73,906535.65,M1030000942,0.0,0.0,0
400,PAYMENT,24595.47,C1241683273,558751.5,534156.03,M809528084,0.0,0.0,0
302,CASH_IN,153725.02,C744741982,20466.0,174191.02,C131080588,74273.32,0.0,0
399,TRANSFER,187979.5,C1729135669,0.0,0.0,C580673162,3016482.09,3204461.59,0
232,CASH_IN,390313.33,C836058727,21000.0,411313.33,C1110072010,10471492.69,10081179.36,0
21,PAYMENT,6038.4,C1303834385,59708.0,53669.6,M614491395,0.0,0.0,0
307,CASH_OUT,162786.23,C1306894780,0.0,0.0,C1733326565,999479.13,1162265.36,0
263,CASH_OUT,56326.67,C1313520048,0.0,0.0,C328922842,1707175.15,1763501.82,0
259,PAYMENT,3691.89,C907686625,309342.76,305650.87,M1714915377,0.0,0.0,0
332,CASH_IN,133124.98,C852891304,10567579.66,10700704.65,C1971790497,2072451.66,1939326.68,0
254,CASH_OUT,109011.11,C1345575138,309020.0,200008.89,C418966413,86154.24,195165.35,0
333,PAYMENT,3431.17,C2019237365,0.0,0.0,M1882780822,0.0,0.0,0
227,TRANSFER,320670.88,C1565050119,5330.0,0.0,C1369153217,13364007.17,13684678.05,0
348,CASH_IN,75286.56,C1344696112,1180576.25,1255862.81,C890001051,3600348.32,3525061.75,0
394,CASH_OUT,694713.52,C416677595,0.0,0.0,C1968361295,1715751.43,2410464.95,0
331,CASH_OUT,93460.05,C583598806,0.0,0.0,C1894746389,1109152.21,1631935.74,0
284,PAYMENT,17176.74,C1507981549,24622.05,7445.31,M1414855919,0.0,0.0,0
164,PAYMENT,5274.09,C1762314556,0.0,0.0,M747373574,0.0,0.0,0
132,PAYMENT,12807.31,C1428855175,0.0,0.0,M323578087,0.0,0.0,0
500,CASH_IN,38088.24,C989062728,1641105.09,1679193.33,C1383250598,844842.53,806754.28,0
19,CASH_IN,465152.67,C557358722,2304332.34,2769485.01,C82926066,514183.95,49031.28,0
203,CASH_OUT,262464.4,C749798137,101426.07,0.0,C428126756,929903.1,1192367.5,0
405,CASH_OUT,208859.17,C1497312051,15701.0,0.0,C1949613364,12293648.03,12502507.2,0
139,TRANSFER,596533.74,C2015143047,0.0,0.0,C681279080,2074224.41,2670758.15,0
20,CASH_OUT,31033.67,C1981439059,0.0,0.0,C1777666160,36708.0,114613.14,0
306,CASH_IN,98639.09,C1588647192,6663763.96,6762403.04,C1524536952,459562.52,360923.43,0
203,CASH_IN,198628.82,C865160458,19445.0,218073.82,C396508198,0.0,0.0,0
298,CASH_IN,651185.68,C1700244901,134273.0,785458.68,C482213689,452953.9,0.0,0
514,CASH_IN,130668.89,C547541659,7829327.66,7959996.55,C2132993392,17459889.8,17329220.91,0
37,CASH_IN,150938.27,C1138478814,1224628.65,1375566.92,C1283123149,2743987.42,2593049.15,0
310,CASH_IN,245688.76,C1775060256,856474.57,1102163.33,C345106337,1992505.65,1746816.89,0
229,TRANSFER,544584.67,C1428522859,137682.0,0.0,C839556072,6851294.75,7395879.42,0
518,PAYMENT,5444.08,C68404720,589712.74,584268.66,M326679092,0.0,0.0,0
140,CASH_OUT,155031.09,C2064414720,0.0,0.0,C452295531,391640.19,546671.27,0
14,PAYMENT,3724.24,C453162783,30618.0,26893.76,M1676661405,0.0,0.0,0
38,CASH_OUT,57775.07,C1426459891,50913.0,0.0,C1077926612,8153031.85,8210806.93,0
378,TRANSFER,162821.66,C514658095,0.0,0.0,C687279644,642131.74,804953.4,0
544,CASH_IN,219827.84,C388208208,5521954.57,5741782.41,C290598253,11756937.16,11537109.32,0
354,PAYMENT,13681.63,C1163676229,51976.0,38294.37,M418712825,0.0,0.0,0
664,PAYMENT,1586.15,C1547499589,20154.0,18567.85,M1435880053,0.0,0.0,0
326,CASH_OUT,174587.87,C1842729249,1090.0,0.0,C2104344661,0.0,174587.87,0
527,CASH_IN,28135.49,C1058988,1140153.95,1168289.44,C804444791,61708.42,33572.93,0
332,CASH_OUT,98906.54,C312824210,98593.0,0.0,C368141369,0.0,98906.54,0
201,TRANSFER,71435.71,C1608393285,755882.0,684446.29,C559188823,0.0,71435.71,0
161,PAYMENT,9673.99,C1525290012,17869.15,8195.16,M310785836,0.0,0.0,0
303,PAYMENT,7050.46,C1878727710,436615.81,429565.35,M2030372975,0.0,0.0,0
204,PAYMENT,4518.42,C101013712,7851.71,3333.29,M290888616,0.0,0.0,0
227,CASH_IN,156610.71,C555403019,3244702.99,3401313.7,C860726527,426743.07,270132.36,0
237,PAYMENT,13069.78,C664329531,204888.74,191818.96,M1796647003,0.0,0.0,0
298,CASH_OUT,161718.1,C814366246,138.0,0.0,C1616828961,52928.95,214647.05,0
179,CASH_OUT,208162.34,C704681792,0.0,0.0,C514827165,348590.62,556752.97,0
10,CASH_OUT,10197.68,C276674107,0.0,0.0,C1567921963,19906.0,283634.07,0
353,CASH_OUT,149750.78,C378045717,9068.0,0.0,C1110623909,29924692.88,30074443.66,0
406,PAYMENT,16688.36,C244945014,220891.0,204202.64,M1735662463,0.0,0.0,0
500,CASH_OUT,161398.46,C966682420,11405.0,0.0,C707281937,0.0,161398.46,0
329,CASH_OUT,111892.68,C2087720459,20737.0,0.0,C582020189,171524.44,283417.12,0
42,TRANSFER,169737.42,C2103771281,0.0,0.0,C936609958,1361742.65,1531480.07,0
544,CASH_OUT,477669.89,C1425784834,56527.0,0.0,C1075223067,672061.8,1149731.69,0
190,PAYMENT,3111.93,C1407368284,99306.0,96194.07,M1326108445,0.0,0.0,0
163,CASH_OUT,114514.55,C1123339775,0.0,0.0,C1793928293,2498295.04,2612809.59,0
398,PAYMENT,16830.4,C1547146294,10331.0,0.0,M648742467,0.0,0.0,0
280,PAYMENT,155.63,C1563231738,0.0,0.0,M513359681,0.0,0.0,0
180,CASH_IN,78504.07,C1384351595,1290358.47,1368862.54,C1747146508,210940.06,132435.99,0
34,CASH_OUT,86529.49,C1390010996,0.0,0.0,C1713590563,2488124.35,2574653.83,0
33,CASH_OUT,118055.01,C1679089093,30.0,0.0,C242327644,263604.65,381659.66,0
14,PAYMENT,804.49,C1231023435,6542.0,5737.51,M556578765,0.0,0.0,0
138,CASH_OUT,178220.8,C1303979151,0.0,0.0,C31122230,6222197.82,6400418.62,0
306,CASH_IN,15541.99,C1915098983,5129114.52,5144656.51,C1008398877,31630.0,0.0,0
140,CASH_OUT,139686.41,C819022242,69382.0,0.0,C1704317525,1605690.52,1745376.93,0
594,CASH_IN,187525.08,C942758699,187517.84,375042.92,C1806357150,309937.51,122412.43,0
129,CASH_OUT,376953.2,C1655108008,10221.0,0.0,C483649888,0.0,376953.2,0
404,DEBIT,2099.98,C843915802,16729.72,14629.75,C1529398673,247168.65,249268.63,0
19,CASH_OUT,57765.34,C61753580,33716.0,0.0,C1399698674,0.0,57765.34,0
192,CASH_OUT,48230.9,C85952493,247248.0,199017.1,C1042004419,0.0,48230.9,0
254,CASH_OUT,114121.21,C376105364,0.0,0.0,C404392262,299510.8,413632.02,0
372,CASH_IN,170548.71,C213331997,4009751.56,4180300.27,C887809506,221357.14,50808.43,0
397,PAYMENT,31292.77,C1156730533,0.0,0.0,M35179928,0.0,0.0,0
281,CASH_IN,147599.89,C69324600,417728.89,565328.78,C369934514,5240375.14,5092775.24,0
186,PAYMENT,23457.17,C1152206584,0.0,0.0,M2032969675,0.0,0.0,0
42,CASH_OUT,22763.12,C933727903,0.0,0.0,C221923912,174845.41,355345.78,0
229,CASH_OUT,289733.46,C1351874573,145714.0,0.0,C1109250173,1268814.98,1558548.44,0
354,PAYMENT,9885.13,C934175787,0.0,0.0,M558475004,0.0,0.0,0
42,CASH_IN,56259.01,C674512671,117.0,56376.01,C376999589,0.0,0.0,0
403,CASH_OUT,80610.96,C516799288,0.0,0.0,C1292587944,1122103.49,1202714.45,0
135,CASH_IN,387227.29,C1759478968,305969.28,693196.57,C1824651169,565720.66,178493.37,0
230,CASH_OUT,219525.79,C1587915950,0.0,0.0,C760857818,254348.73,473874.52,0
403,CASH_OUT,268802.46,C398060639,30920.0,0.0,C1188027374,2318.07,271120.53,0
258,PAYMENT,14170.91,C2072378117,0.0,0.0,M462764153,0.0,0.0,0
303,CASH_OUT,98387.29,C1648299239,11167.0,0.0,C485096874,1543616.73,1642004.02,0
548,CASH_OUT,321660.45,C2127150146,304042.0,0.0,C1182452899,145120.07,466780.52,0
